MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR44;CONJUNCTIVE_CONTRACT;Test-02;12;2;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, maxHeight, maxYear, minHeight, monthBirth, secondCitizenship, yearBirth];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR482;CONJUNCTIVE_CONTRACT;Test-17;8;2;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[exactSearch, maxAge, maxYear, secondCitizenship];[];[];[dayBirth, minHeight, minYear, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR367;CONJUNCTIVE_EXTEND;Test-13;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[minYear, placeOfBirth, yearBirth];[];[];[maxHeight, maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR293;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[dayBirth, exactSearch, maxYear];[];[];[citizenship, minYear];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR229;CONJUNCTIVE_EXTEND;Test-08;10;2;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[dayBirth, maxHeight];[];[];[countryOfBirth, exactSearch, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR49;CONJUNCTIVE_EXTEND;Test-02;12;2;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minAge, minYear];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR63;CONJUNCTIVE_CONTRACT;Test-03;9;4;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, maxYear, minAge, minYear, monthBirth, placeOfBirth];[];[];[minHeight];[];[];[dayBirth];[];[];[maxHeight];[];[];[];[];[];[];[]
MR66;CONJUNCTIVE_CONTRACT;Test-03;9;2;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, dayBirth, maxHeight, maxYear, minAge, minYear, placeOfBirth];[];[];[minHeight, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR226;CONJUNCTIVE_EXTEND;Test-08;10;2;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[maxHeight];[];[];[countryOfBirth, dayBirth, exactSearch, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR274;CONJUNCTIVE_CONTRACT;Test-10;9;2;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, maxAge, maxHeight, monthBirth, secondCitizenship];[];[];[countryOfBirth, minHeight, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR192;CONJUNCTIVE_EXTEND;Test-07;9;1;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxAge, maxYear, minAge, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR400;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge];[];[];[confederation, secondCitizenship];[];[];[exactSearch, monthBirth];[];[];[];[];[];[];[];[];[];[];[]
MR212;CONJUNCTIVE_CONTRACT;Test-08;10;5;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, maxYear, minHeight, monthBirth];[];[];[maxAge, minYear];[];[];[yearBirth];[];[];[placeOfBirth];[];[];[confederation, minAge];[];[];[];[]
MR410;CONJUNCTIVE_CONTRACT;Test-15;10;3;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, confederation, countryOfBirth, maxHeight, minYear, monthBirth];[];[];[minAge, secondCitizenship, yearBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[]
MR243;CONJUNCTIVE_CONTRACT;Test-09;10;3;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[countryOfBirth, dayBirth, exactSearch, maxAge, maxHeight, maxYear, placeOfBirth];[];[];[minHeight, monthBirth];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR458;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[dayBirth, maxAge, minHeight, secondCitizenship];[];[];[confederation, minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR300;EQUIVALENCE_EXTEND;Test-10;9;2;3;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[minAge:0, minYear:1850];[];[];[maxYear:2006];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR531;DISJOINT_EXTEND;Test-18;10;2;2;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth:Germany, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
MR119;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, confederation, placeOfBirth, secondCitizenship];[];[];[maxYear, minAge, yearBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR287;CONJUNCTIVE_EXTEND;Test-10;9;2;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, dayBirth, exactSearch, maxYear, minAge];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR179;CONJUNCTIVE_CONTRACT;Test-07;9;2;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, exactSearch, maxHeight, minHeight, minYear, yearBirth];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR412;CONJUNCTIVE_CONTRACT;Test-15;10;1;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, confederation, countryOfBirth, maxHeight, maxYear, minAge, minYear, monthBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR84;DISJOINT_EXTEND;Test-03;9;5;5;[placeOfBirth, confederation:UEFA, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[confederation:OFC];[];[];[]
MR5;CONJUNCTIVE_CONTRACT;Test-01;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[countryOfBirth, maxAge, minAge];[];[];[citizenship, minYear];[];[];[monthBirth];[];[];[dayBirth, exactSearch, secondCitizenship, yearBirth];[];[];[];[];[];[];[]
MR238;DISJOINT_EXTEND;Test-08;10;6;6;[placeOfBirth, citizenship, confederation:FIFA, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[confederation:OFC];[];[];[confederation:UEFA]
MR221;CONJUNCTIVE_CONTRACT;Test-08;10;2;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[maxAge, maxYear, minAge, minHeight, placeOfBirth, yearBirth];[];[];[citizenship, confederation, minYear, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR510;CONJUNCTIVE_CONTRACT;Test-18;10;4;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[minHeight];[];[];[minAge];[];[];[confederation, countryOfBirth, maxAge, maxHeight, placeOfBirth, secondCitizenship, yearBirth];[];[];[citizenship];[];[];[];[];[];[];[]
MR377;DISJOINT_EXTEND;Test-13;10;6;6;[exactSearch, citizenship, secondCitizenship, countryOfBirth:Spain, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[countryOfBirth:Albania];[];[];[countryOfBirth:Algeria];[];[];[countryOfBirth:American Samoa];[];[];[countryOfBirth:American Virgin Islands]
MR237;DISJOINT_EXTEND;Test-08;10;4;4;[placeOfBirth, citizenship:Germany, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[];[];[];[]
MR3;CONJUNCTIVE_CONTRACT;Test-01;10;3;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[dayBirth, exactSearch, monthBirth];[];[];[maxAge, yearBirth];[];[];[citizenship, countryOfBirth, minAge, minYear, secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR56;EQUIVALENCE_EXTEND;Test-02;12;1;2;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minAge:0, minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR175;DISJOINT_EXTEND;Test-06;10;2;2;[citizenship, countryOfBirth:Germany, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
MR34;CONJUNCTIVE_CONTRACT;Test-02;12;5;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[citizenship];[];[];[confederation, dayBirth, maxAge, monthBirth, yearBirth];[];[];[maxHeight, maxYear];[];[];[countryOfBirth, minHeight, placeOfBirth];[];[];[secondCitizenship];[];[];[];[]
MR93;CONJUNCTIVE_CONTRACT;Test-04;9;2;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, exactSearch, maxAge, maxHeight, minAge, minYear, placeOfBirth, secondCitizenship];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR577;EQUIVALENCE_EXTEND;Test-20;12;1;1;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[minAge:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR269;CONJUNCTIVE_CONTRACT;Test-10;9;2;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, maxAge, maxHeight, minHeight, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[countryOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR283;CONJUNCTIVE_EXTEND;Test-10;9;1;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, dayBirth, exactSearch, maxYear, minAge, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR385;CONJUNCTIVE_CONTRACT;Test-14;10;4;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, dayBirth, maxHeight, minHeight, minYear, placeOfBirth];[];[];[maxYear];[];[];[minAge];[];[];[yearBirth];[];[];[];[];[];[];[]
MR476;CONJUNCTIVE_CONTRACT;Test-17;8;2;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[dayBirth, exactSearch, maxAge, maxYear, minHeight, minYear, yearBirth];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR572;CONJUNCTIVE_EXTEND;Test-20;12;2;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[dayBirth, yearBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR451;CONJUNCTIVE_CONTRACT;Test-16;9;1;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxHeight, maxYear, minYear, monthBirth, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR291;CONJUNCTIVE_EXTEND;Test-10;9;2;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[dayBirth, exactSearch, maxYear];[];[];[citizenship, minAge, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR494;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[countryOfBirth, minAge, placeOfBirth];[];[];[confederation, maxHeight, monthBirth];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[];[]
MR121;CONJUNCTIVE_CONTRACT;Test-05;8;5;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[placeOfBirth];[];[];[confederation, exactSearch, maxYear, secondCitizenship];[];[];[yearBirth];[];[];[citizenship];[];[];[minAge];[];[];[];[]
MR183;CONJUNCTIVE_CONTRACT;Test-07;9;2;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, exactSearch, maxHeight, minYear, secondCitizenship, yearBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR536;CONJUNCTIVE_CONTRACT;Test-19;12;5;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[placeOfBirth];[];[];[citizenship, maxAge, maxHeight, maxYear, minAge, minHeight, minYear, secondCitizenship];[];[];[yearBirth];[];[];[confederation];[];[];[monthBirth];[];[];[];[]
MR182;CONJUNCTIVE_CONTRACT;Test-07;9;4;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, dayBirth, exactSearch, maxHeight, minHeight, minYear];[];[];[confederation];[];[];[secondCitizenship];[];[];[yearBirth];[];[];[];[];[];[];[]
MR303;CONJUNCTIVE_CONTRACT;Test-11;9;4;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, maxAge, maxHeight, maxYear];[];[];[monthBirth, secondCitizenship];[];[];[minYear];[];[];[dayBirth, minAge];[];[];[];[];[];[];[]
MR432;CONJUNCTIVE_EXTEND;Test-15;10;1;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth, exactSearch, maxAge, minHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR123;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, exactSearch, placeOfBirth, secondCitizenship];[];[];[minAge, yearBirth];[];[];[confederation, maxYear];[];[];[];[];[];[];[];[];[];[]
MR159;CONJUNCTIVE_CONTRACT;Test-06;10;2;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, minAge, minHeight, minYear, yearBirth];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR436;CONJUNCTIVE_EXTEND;Test-15;10;2;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth, maxAge, minHeight, placeOfBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR246;CONJUNCTIVE_CONTRACT;Test-09;10;3;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxAge, maxYear, minHeight, placeOfBirth];[];[];[dayBirth, monthBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[]
MR342;CONJUNCTIVE_CONTRACT;Test-12;13;6;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, placeOfBirth];[];[];[dayBirth, maxYear, minAge, monthBirth];[];[];[maxHeight];[];[];[secondCitizenship, yearBirth];[];[];[maxAge];[];[];[minHeight, minYear];[]
MR443;CONJUNCTIVE_CONTRACT;Test-16;9;2;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, maxYear, minYear, yearBirth];[];[];[countryOfBirth, exactSearch, maxHeight, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR351;CONJUNCTIVE_CONTRACT;Test-13;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, exactSearch, maxAge, minAge, minHeight, secondCitizenship];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR31;EQUIVALENCE_EXTEND;Test-01;10;2;3;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[maxHeight:220, maxYear:2006];[];[];[minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR454;CONJUNCTIVE_CONTRACT;Test-16;9;2;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[maxHeight, yearBirth];[];[];[citizenship, countryOfBirth, exactSearch, maxYear, minYear, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR319;CONJUNCTIVE_EXTEND;Test-11;9;4;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[confederation, minHeight, yearBirth];[];[];[citizenship];[];[];[placeOfBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[]
MR564;CONJUNCTIVE_CONTRACT;Test-20;12;2;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, confederation, countryOfBirth, maxHeight, maxYear, placeOfBirth, secondCitizenship];[];[];[exactSearch, maxAge, minHeight, minYear, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR521;CONJUNCTIVE_EXTEND;Test-18;10;2;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[dayBirth, exactSearch, minYear, monthBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR366;CONJUNCTIVE_EXTEND;Test-13;10;5;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxHeight];[];[];[minYear];[];[];[placeOfBirth];[];[];[maxYear];[];[];[yearBirth];[];[];[];[];[]
MR90;CONJUNCTIVE_CONTRACT;Test-04;9;3;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[maxAge, minAge, minYear];[];[];[countryOfBirth, exactSearch, maxHeight, maxYear];[];[];[placeOfBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR500;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, confederation, countryOfBirth, maxHeight, minAge];[];[];[placeOfBirth];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[];[]
MR327;CONJUNCTIVE_EXTEND;Test-11;9;3;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, exactSearch];[];[];[confederation, placeOfBirth, yearBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR17;CONJUNCTIVE_EXTEND;Test-01;10;4;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[confederation, placeOfBirth];[];[];[minHeight];[];[];[maxHeight];[];[];[maxYear];[];[];[];[];[];[];[];[]
MR263;CONJUNCTIVE_EXTEND;Test-09;10;2;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[confederation, minAge, yearBirth];[];[];[minYear, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR207;EQUIVALENCE_EXTEND;Test-07;9;3;3;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[minAge:0];[];[];[maxAge:150];[];[];[maxYear:2006];[];[];[];[];[];[];[];[];[];[];[]
MR122;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[maxYear];[];[];[citizenship, confederation, exactSearch];[];[];[minAge, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[]
MR130;CONJUNCTIVE_EXTEND;Test-05;8;2;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[countryOfBirth, dayBirth, maxAge, minHeight, minYear, monthBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR442;CONJUNCTIVE_CONTRACT;Test-16;9;4;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[maxYear, monthBirth, placeOfBirth, yearBirth];[];[];[citizenship, countryOfBirth, minYear];[];[];[exactSearch];[];[];[maxHeight];[];[];[];[];[];[];[]
MR431;CONJUNCTIVE_EXTEND;Test-15;10;4;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[maxAge];[];[];[placeOfBirth];[];[];[dayBirth, exactSearch];[];[];[minHeight];[];[];[];[];[];[];[];[]
MR255;CONJUNCTIVE_EXTEND;Test-09;10;3;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[confederation, minAge, yearBirth];[];[];[secondCitizenship];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[]
MR98;CONJUNCTIVE_CONTRACT;Test-04;9;1;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, exactSearch, maxAge, maxHeight, maxYear, minAge, minYear, placeOfBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR169;CONJUNCTIVE_EXTEND;Test-06;10;2;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[exactSearch, maxHeight, placeOfBirth];[];[];[maxYear, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR193;CONJUNCTIVE_EXTEND;Test-07;9;2;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxYear, placeOfBirth];[];[];[maxAge, minAge, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR357;CONJUNCTIVE_CONTRACT;Test-13;10;3;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxAge, minAge, minHeight, monthBirth];[];[];[confederation];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR57;EQUIVALENCE_EXTEND;Test-02;12;2;2;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minAge:0];[];[];[minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR216;CONJUNCTIVE_CONTRACT;Test-08;10;5;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[confederation, minAge, monthBirth];[];[];[citizenship, maxAge, maxYear, minYear];[];[];[yearBirth];[];[];[placeOfBirth];[];[];[minHeight];[];[];[];[]
MR516;CONJUNCTIVE_CONTRACT;Test-18;10;3;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[citizenship, countryOfBirth, maxHeight, minAge, minHeight, placeOfBirth, secondCitizenship, yearBirth];[];[];[confederation];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[]
MR103;CONJUNCTIVE_EXTEND;Test-04;9;3;6;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[confederation];[];[];[citizenship, dayBirth, monthBirth, yearBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR85;EQUIVALENCE_EXTEND;Test-03;9;1;1;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge:150];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
