MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR4;CONJUNCTIVE_CONTRACT;Test-01;10;3;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[citizenship, countryOfBirth, minAge, minYear, monthBirth, yearBirth];[];[];[dayBirth, exactSearch, secondCitizenship];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[]
MR237;EQUIVALENCE_EXTEND;Test-08;10;1;1;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[maxHeight:220];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR50;DISJOINT_EXTEND;Test-02;12;3;3;[placeOfBirth, citizenship:Spain, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[];[];[];[];[];[];[]
MR115;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, maxYear, minAge, yearBirth];[];[];[exactSearch, secondCitizenship];[];[];[confederation, placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR554;DISJOINT_EXTEND;Test-19;12;6;6;[placeOfBirth, citizenship, secondCitizenship, confederation:FIFA, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[confederation:OFC];[];[];[confederation:UEFA]
MR37;CONJUNCTIVE_CONTRACT;Test-02;12;5;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[maxHeight];[];[];[citizenship, confederation, countryOfBirth, maxAge, maxYear, minHeight, secondCitizenship];[];[];[placeOfBirth];[];[];[dayBirth, yearBirth];[];[];[monthBirth];[];[];[];[]
MR540;CONJUNCTIVE_CONTRACT;Test-19;12;1;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, confederation, maxAge, maxHeight, maxYear, minAge, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR488;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[maxHeight, minAge, monthBirth];[];[];[citizenship, confederation, countryOfBirth];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR44;CONJUNCTIVE_EXTEND;Test-02;12;2;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minAge];[];[];[exactSearch, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR202;DISJOINT_EXTEND;Test-07;9;5;5;[exactSearch, citizenship, secondCitizenship:Argentina, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[secondCitizenship:Albania];[];[];[secondCitizenship:Algeria];[];[];[secondCitizenship:American Samoa];[];[];[]
MR267;CONJUNCTIVE_CONTRACT;Test-10;9;3;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[countryOfBirth, maxHeight, minHeight, monthBirth, yearBirth];[];[];[placeOfBirth];[];[];[confederation, maxAge, secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR439;EQUIVALENCE_EXTEND;Test-15;10;2;2;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[maxAge:150];[];[];[minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR113;CONJUNCTIVE_CONTRACT;Test-05;8;2;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[minAge, placeOfBirth];[];[];[citizenship, confederation, exactSearch, maxYear, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR291;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, exactSearch, minAge, minYear];[];[];[maxYear];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[]
MR324;CONJUNCTIVE_EXTEND;Test-11;9;2;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, exactSearch, minHeight, placeOfBirth];[];[];[confederation, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR546;CONJUNCTIVE_CONTRACT;Test-19;12;4;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, confederation, maxAge, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[minAge];[];[];[maxYear];[];[];[maxHeight];[];[];[];[];[];[];[]
MR538;CONJUNCTIVE_CONTRACT;Test-19;12;4;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, maxHeight, maxYear, minHeight, monthBirth, yearBirth];[];[];[citizenship, minYear, placeOfBirth];[];[];[secondCitizenship];[];[];[maxAge, minAge];[];[];[];[];[];[];[]
MR242;CONJUNCTIVE_CONTRACT;Test-09;10;5;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[exactSearch, maxYear];[];[];[countryOfBirth, dayBirth, maxHeight, minHeight, monthBirth];[];[];[citizenship];[];[];[maxAge];[];[];[placeOfBirth];[];[];[];[]
MR24;CONJUNCTIVE_EXTEND;Test-01;10;4;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[placeOfBirth];[];[];[maxYear, minHeight];[];[];[confederation];[];[];[maxHeight];[];[];[];[];[];[];[];[]
MR90;CONJUNCTIVE_CONTRACT;Test-04;9;3;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[exactSearch, maxAge, minYear, placeOfBirth];[];[];[countryOfBirth, maxHeight, maxYear, secondCitizenship];[];[];[minAge];[];[];[];[];[];[];[];[];[];[]
MR183;CONJUNCTIVE_CONTRACT;Test-07;9;5;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, minHeight, minYear];[];[];[secondCitizenship];[];[];[maxHeight];[];[];[exactSearch];[];[];[yearBirth];[];[];[];[]
MR395;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, maxAge, monthBirth];[];[];[exactSearch];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR390;CONJUNCTIVE_CONTRACT;Test-14;10;4;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, dayBirth, maxYear, placeOfBirth, yearBirth];[];[];[minAge, minYear];[];[];[maxHeight];[];[];[minHeight];[];[];[];[];[];[];[]
MR199;CONJUNCTIVE_EXTEND;Test-07;9;3;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[monthBirth];[];[];[minAge, placeOfBirth];[];[];[countryOfBirth, maxAge, maxYear];[];[];[];[];[];[];[];[];[];[];[]
MR342;CONJUNCTIVE_CONTRACT;Test-12;13;6;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[countryOfBirth];[];[];[minHeight];[];[];[minYear, secondCitizenship];[];[];[confederation, dayBirth, maxHeight, maxYear, monthBirth, placeOfBirth];[];[];[minAge, yearBirth];[];[];[maxAge];[]
MR404;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge, monthBirth, secondCitizenship];[];[];[confederation];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR567;CONJUNCTIVE_CONTRACT;Test-20;12;2;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxAge, maxHeight, maxYear, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship];[];[];[confederation];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR284;CONJUNCTIVE_EXTEND;Test-10;9;2;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, exactSearch, minYear];[];[];[dayBirth, maxYear, minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR455;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[confederation, dayBirth, maxAge, minAge, secondCitizenship];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR180;CONJUNCTIVE_CONTRACT;Test-07;9;3;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, maxHeight];[];[];[confederation, dayBirth, exactSearch, minHeight, minYear, yearBirth];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR573;CONJUNCTIVE_EXTEND;Test-20;12;2;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[yearBirth];[];[];[dayBirth, minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR165;CONJUNCTIVE_EXTEND;Test-06;10;3;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[maxHeight, maxYear, placeOfBirth];[];[];[secondCitizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR480;CONJUNCTIVE_CONTRACT;Test-17;8;3;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[dayBirth, maxYear, minHeight, minYear, secondCitizenship, yearBirth];[];[];[exactSearch];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[]
MR381;CONJUNCTIVE_CONTRACT;Test-14;10;1;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, dayBirth, maxHeight, maxYear, minAge, minHeight, minYear, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR197;CONJUNCTIVE_EXTEND;Test-07;9;3;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, monthBirth];[];[];[maxAge, maxYear, placeOfBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR287;CONJUNCTIVE_EXTEND;Test-10;9;2;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, dayBirth, exactSearch, maxYear, minAge];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR188;CONJUNCTIVE_EXTEND;Test-07;9;3;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[maxYear, minAge, monthBirth, placeOfBirth];[];[];[countryOfBirth];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[]
MR215;CONJUNCTIVE_CONTRACT;Test-08;10;2;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, confederation, maxAge, maxYear, minAge, minYear, placeOfBirth];[];[];[minHeight, monthBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR452;CONJUNCTIVE_CONTRACT;Test-16;9;3;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxHeight, maxYear, placeOfBirth];[];[];[monthBirth];[];[];[minYear, yearBirth];[];[];[];[];[];[];[];[];[];[]
MR442;CONJUNCTIVE_CONTRACT;Test-16;9;3;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[placeOfBirth];[];[];[citizenship, maxHeight, minYear, yearBirth];[];[];[countryOfBirth, exactSearch, maxYear, monthBirth];[];[];[];[];[];[];[];[];[];[]
MR110;CONJUNCTIVE_CONTRACT;Test-05;8;2;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, confederation, exactSearch, minAge, secondCitizenship, yearBirth];[];[];[maxYear, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR350;DISJOINT_EXTEND;Test-12;13;6;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation:UEFA, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[confederation:OFC];[];[];[confederation:FIFA]
MR212;CONJUNCTIVE_CONTRACT;Test-08;10;2;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[minAge, minHeight, monthBirth, placeOfBirth, yearBirth];[];[];[citizenship, confederation, maxAge, maxYear, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR142;EQUIVALENCE_EXTEND;Test-05;8;1;4;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[maxAge:150, maxHeight:220, minHeight:0, minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR190;CONJUNCTIVE_EXTEND;Test-07;9;1;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxAge, maxYear, minAge, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR307;CONJUNCTIVE_CONTRACT;Test-11;9;3;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[dayBirth, maxAge, maxYear, minYear];[];[];[maxHeight, minAge, monthBirth, secondCitizenship];[];[];[countryOfBirth];[];[];[];[];[];[];[];[];[];[]
MR343;CONJUNCTIVE_CONTRACT;Test-12;13;4;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[placeOfBirth, yearBirth];[];[];[confederation, countryOfBirth, maxAge, maxYear, minHeight];[];[];[maxHeight, minAge, minYear, monthBirth, secondCitizenship];[];[];[dayBirth];[];[];[];[];[];[];[]
MR394;CONJUNCTIVE_EXTEND;Test-14;10;1;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, exactSearch, maxAge, monthBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR448;CONJUNCTIVE_CONTRACT;Test-16;9;2;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxHeight, maxYear, minYear, monthBirth, placeOfBirth];[];[];[yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR255;CONJUNCTIVE_EXTEND;Test-09;10;3;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[confederation, minYear, secondCitizenship];[];[];[yearBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR323;CONJUNCTIVE_EXTEND;Test-11;9;3;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[exactSearch, yearBirth];[];[];[citizenship, placeOfBirth];[];[];[confederation, minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR478;CONJUNCTIVE_CONTRACT;Test-17;8;3;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[dayBirth, maxAge];[];[];[exactSearch, maxYear, minYear, secondCitizenship, yearBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[]
MR493;CONJUNCTIVE_EXTEND;Test-17;8;2;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, confederation, countryOfBirth, maxHeight, minAge, monthBirth];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR78;CONJUNCTIVE_EXTEND;Test-03;9;2;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[citizenship, countryOfBirth, exactSearch, maxAge, yearBirth];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR476;CONJUNCTIVE_CONTRACT;Test-17;8;2;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[dayBirth, exactSearch, maxAge, maxYear, minHeight, minYear, yearBirth];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR289;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[dayBirth, minAge];[];[];[citizenship, exactSearch, minYear];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[];[]
MR32;CONJUNCTIVE_CONTRACT;Test-02;12;4;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[confederation, maxHeight, placeOfBirth, secondCitizenship];[];[];[citizenship, countryOfBirth, dayBirth, maxYear, minHeight, yearBirth];[];[];[monthBirth];[];[];[maxAge];[];[];[];[];[];[];[]
MR434;CONJUNCTIVE_EXTEND;Test-15;10;3;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[maxAge];[];[];[dayBirth, exactSearch, minHeight];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR388;CONJUNCTIVE_CONTRACT;Test-14;10;3;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[minAge, minYear];[];[];[citizenship, countryOfBirth, maxHeight, maxYear, minHeight, placeOfBirth, yearBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[]
MR438;EQUIVALENCE_EXTEND;Test-15;10;1;2;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[maxAge:150, minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR366;CONJUNCTIVE_EXTEND;Test-13;10;4;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[yearBirth];[];[];[maxYear];[];[];[placeOfBirth];[];[];[maxHeight, minYear];[];[];[];[];[];[];[];[]
MR79;CONJUNCTIVE_EXTEND;Test-03;9;2;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge];[];[];[citizenship, countryOfBirth, exactSearch, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR143;CONJUNCTIVE_CONTRACT;Test-06;10;3;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, countryOfBirth, maxAge, minAge, minHeight, minYear, yearBirth];[];[];[confederation, monthBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[]
MR403;CONJUNCTIVE_EXTEND;Test-14;10;2;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[exactSearch, maxAge, monthBirth, secondCitizenship];[];[];[confederation];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR103;CONJUNCTIVE_EXTEND;Test-04;9;3;6;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[minHeight, monthBirth, yearBirth];[];[];[citizenship, dayBirth];[];[];[confederation];[];[];[];[];[];[];[];[];[];[];[]
MR19;CONJUNCTIVE_EXTEND;Test-01;10;4;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[maxYear];[];[];[maxHeight, minHeight];[];[];[placeOfBirth];[];[];[confederation];[];[];[];[];[];[];[];[]
MR376;DISJOINT_EXTEND;Test-13;10;5;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation:FIFA, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[confederation:OFC];[];[];[]
MR348;DISJOINT_EXTEND;Test-12;13;1;1;[placeOfBirth, secondCitizenship, countryOfBirth:Spain, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR108;EQUIVALENCE_EXTEND;Test-04;9;1;1;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR568;CONJUNCTIVE_CONTRACT;Test-20;12;3;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, exactSearch, maxAge, maxHeight, maxYear, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship];[];[];[countryOfBirth];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR548;CONJUNCTIVE_EXTEND;Test-19;12;3;3;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[exactSearch];[];[];[countryOfBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[]
MR205;EQUIVALENCE_EXTEND;Test-07;9;2;3;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[maxAge:150, maxYear:2006];[];[];[minAge:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR335;CONJUNCTIVE_CONTRACT;Test-12;13;4;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, monthBirth, placeOfBirth];[];[];[countryOfBirth, dayBirth, maxYear, secondCitizenship, yearBirth];[];[];[minAge, minHeight, minYear];[];[];[maxAge, maxHeight];[];[];[];[];[];[];[]
MR127;CONJUNCTIVE_EXTEND;Test-05;8;2;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[countryOfBirth, dayBirth, maxAge, minHeight, minYear, monthBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR214;CONJUNCTIVE_CONTRACT;Test-08;10;3;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[maxAge, maxYear, minHeight, minYear, monthBirth];[];[];[yearBirth];[];[];[citizenship, confederation, minAge, placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR5;CONJUNCTIVE_CONTRACT;Test-01;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[countryOfBirth, dayBirth, exactSearch, minAge];[];[];[maxAge, minYear, secondCitizenship, yearBirth];[];[];[monthBirth];[];[];[citizenship];[];[];[];[];[];[];[]
MR193;CONJUNCTIVE_EXTEND;Test-07;9;3;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[maxYear];[];[];[countryOfBirth, maxAge, monthBirth, placeOfBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR201;DISJOINT_EXTEND;Test-07;9;4;4;[exactSearch, citizenship:Germany, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[];[];[];[]
MR47;CONJUNCTIVE_EXTEND;Test-02;12;2;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[exactSearch];[];[];[minAge, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR363;CONJUNCTIVE_EXTEND;Test-13;10;1;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxHeight, maxYear, minYear, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR495;CONJUNCTIVE_EXTEND;Test-17;8;4;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[countryOfBirth];[];[];[citizenship, monthBirth];[];[];[confederation];[];[];[maxHeight, minAge, placeOfBirth];[];[];[];[];[];[];[];[]
MR339;CONJUNCTIVE_CONTRACT;Test-12;13;3;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[maxYear];[];[];[countryOfBirth, dayBirth, maxAge, maxHeight, minHeight, placeOfBirth, secondCitizenship, yearBirth];[];[];[confederation, minAge, minYear, monthBirth];[];[];[];[];[];[];[];[];[];[]
